THE	DT
COUNTRY	NN
OF	IN
THE	DT
POINTED	VBN
FIRS	NNS
By	IN
Sarah	NNP
Orne	NNP
Jewett	NNP
I	PRP
.	.

The	DT
Return	NN
THERE	NN
WAS	VBD
SOMETHING	VBG
about	IN
the	DT
coast	NN
town	NN
of	IN
Dunnet	NN
which	WDT
made	VBD
it	PRP
seem	VB
more	RBR
attractive	JJ
than	IN
other	JJ
maritime	NN
villages	NNS
of	IN
eastern	JJ
Maine	NNP
.	.

Perhaps	RB
it	PRP
was	VBD
the	DT
simple	JJ
fact	NN
of	IN
acquaintance	NN
with	IN
that	DT
neighborhood	NN
which	WDT
made	VBD
it	PRP
so	RB
attaching	VBG
,	,
and	CC
gave	VBD
such	JJ
interest	NN
to	TO
the	DT
rocky	JJ
shore	NN
and	CC
dark	JJ
woods	NNS
,	,
and	CC
the	DT
few	JJ
houses	NNS
which	WDT
seemed	VBD
to	TO
be	VB
securely	RB
wedged	VBN
and	CC
tree-nailed	VBN
in	IN
among	IN
the	DT
ledges	NNS
by	IN
the	DT
Landing	NN
.	.

These	DT
houses	NNS
made	VBD
the	DT
most	JJS
of	IN
their	PRP$
seaward	NN
view	NN
,	,
and	CC
there	EX
was	VBD
a	DT
gayety	NN
and	CC
determined	VBD
floweriness	NN
in	IN
their	PRP$
bits	NNS
of	IN
garden	NN
ground	NN
;	:
the	DT
small-paned	JJ
high	JJ
windows	NNS
in	IN
the	DT
peaks	NNS
of	IN
their	PRP$
steep	JJ
gables	NNS
were	VBD
like	IN
knowing	VBG
eyes	NNS
that	WDT
watched	VBD
the	DT
harbor	NN
and	CC
the	DT
far	JJ
sea-line	NN
beyond	IN
,	,
or	CC
looked	VBD
northward	RB
all	DT
along	IN
the	DT
shore	NN
and	CC
its	PRP$
background	NN
of	IN
spruces	NNS
and	CC
balsam	NN
firs	NNS
.	.

When	WRB
one	CD
really	RB
knows	VBZ
a	DT
village	NN
like	IN
this	DT
and	CC
its	PRP$
surroundings	NNS
,	,
it	PRP
is	VBZ
like	IN
becoming	VBG
acquainted	VBN
with	IN
a	DT
single	JJ
person	NN
.	.

The	DT
process	NN
of	IN
falling	VBG
in	IN
love	NN
at	IN
first	JJ
sight	NN
is	VBZ
as	IN
final	JJ
as	IN
it	PRP
is	VBZ
swift	JJ
in	IN
such	JJ
a	DT
case	NN
,	,
but	CC
the	DT
growth	NN
of	IN
true	JJ
friendship	NN
may	MD
be	VB
a	DT
lifelong	JJ
affair	NN
.	.

After	IN
a	DT
first	JJ
brief	JJ
visit	NN
made	VBD
two	CD
or	CC
three	CD
summers	NNS
before	IN
in	IN
the	DT
course	NN
of	IN
a	DT
yachting	NN
cruise	NN
,	,
a	DT
lover	NN
of	IN
Dunnet	NNP
Landing	NN
returned	VBD
to	TO
find	VB
the	DT
unchanged	JJ
shores	NNS
of	IN
the	DT
pointed	JJ
firs	NNS
,	,
the	DT
same	JJ
quaintness	NN
of	IN
the	DT
village	NN
with	IN
its	PRP$
elaborate	JJ
conventionalities	NNS
;	:
all	DT
that	DT
mixture	NN
of	IN
remoteness	NN
,	,
and	CC
childish	JJ
certainty	NN
of	IN
being	VBG
the	DT
centre	NN
of	IN
civilization	NN
of	IN
which	WDT
her	PRP$
affectionate	JJ
dreams	NNS
had	VBD
told	VBN
.	.

One	CD
evening	NN
in	IN
June	NNP
,	,
a	DT
single	JJ
passenger	NN
landed	VBD
upon	IN
the	DT
steamboat	NN
wharf	NN
.	.

The	DT
tide	NN
was	VBD
high	JJ
,	,
there	EX
was	VBD
a	DT
fine	JJ
crowd	NN
of	IN
spectators	NNS
,	,
and	CC
the	DT
younger	JJR
portion	NN
of	IN
the	DT
company	NN
followed	VBD
her	PRP
with	IN
subdued	VBN
excitement	NN
up	IN
the	DT
narrow	JJ
street	NN
of	IN
the	DT
salt-aired	JJ
,	,
white-clapboarded	JJ
little	JJ
town	NN
.	.

II	NNP
.	.

Mrs.	NNP
Todd	NNP
LATER	NNP
,	,
THERE	NNP
WAS	VBD
only	RB
one	CD
fault	NN
to	TO
find	VB
with	IN
this	DT
choice	NN
of	IN
a	DT
summer	NN
lodging-place	NN
,	,
and	CC
that	DT
was	VBD
its	PRP$
complete	JJ
lack	NN
of	IN
seclusion	NN
.	.

At	IN
first	RB
the	DT
tiny	JJ
house	NN
of	IN
Mrs.	NNP
Almira	NNP
Todd	NNP
,	,
which	WDT
stood	VBD
with	IN
its	PRP$
end	NN
to	TO
the	DT
street	NN
,	,
appeared	VBD
to	TO
be	VB
retired	VBN
and	CC
sheltered	JJ
enough	RB
from	IN
the	DT
busy	JJ
world	NN
,	,
behind	IN
its	PRP$
bushy	JJ
bit	NN
of	IN
a	DT
green	JJ
garden	NN
,	,
in	IN
which	WDT
all	PDT
the	DT
blooming	VBG
things	NNS
,	,
two	CD
or	CC
three	CD
gay	JJ
hollyhocks	NNS
and	CC
some	DT
London-pride	NN
,	,
were	VBD
pushed	VBN
back	RB
against	IN
the	DT
gray-shingled	JJ
wall	NN
.	.

It	PRP
was	VBD
a	DT
queer	NN
little	JJ
garden	NN
and	CC
puzzling	JJ
to	TO
a	DT
stranger	NN
,	,
the	DT
few	JJ
flowers	NNS
being	VBG
put	VBN
at	IN
a	DT
disadvantage	NN
by	IN
so	RB
much	JJ
greenery	NN
;	:
but	CC
the	DT
discovery	NN
was	VBD
soon	RB
made	VBN
that	IN
Mrs.	NNP
Todd	NNP
was	VBD
an	DT
ardent	JJ
lover	NN
of	IN
herbs	NNS
,	,
both	DT
wild	JJ
and	CC
tame	JJ
,	,
and	CC
the	DT
sea-breezes	NNS
blew	VBD
into	IN
the	DT
low	JJ
end-window	NN
of	IN
the	DT
house	NN
laden	JJ
with	IN
not	RB
only	RB
sweet-brier	NN
and	CC
sweet-mary	NN
,	,
but	CC
balm	NN
and	CC
sage	NN
and	CC
borage	NN
and	CC
mint	NN
,	,
wormwood	NN
and	CC
southernwood	NN
.	.

If	IN
Mrs.	NNP
Todd	NNP
had	VBD
occasion	NN
to	TO
step	VB
into	IN
the	DT
far	JJ
corner	NN
of	IN
her	PRP$
herb	NN
plot	NN
,	,
she	PRP
trod	VBD
heavily	RB
upon	IN
thyme	NN
,	,
and	CC
made	VBD
its	PRP$
fragrant	JJ
presence	NN
known	VBN
with	IN
all	PDT
the	DT
rest	NN
.	.

Being	VBG
a	DT
very	RB
large	JJ
person	NN
,	,
her	PRP$
full	JJ
skirts	VBZ
brushed	VBN
and	CC
bent	JJ
almost	RB
every	DT
slender	JJR
stalk	NN
that	IN
her	PRP$
feet	NNS
missed	VBN
.	.

You	PRP
could	MD
always	RB
tell	VB
when	WRB
she	PRP
was	VBD
stepping	VBG
about	IN
there	RB
,	,
even	RB
when	WRB
you	PRP
were	VBD
half	JJ
awake	RB
in	IN
the	DT
morning	NN
,	,
and	CC
learned	VBD
to	TO
know	VB
,	,
in	IN
the	DT
course	NN
of	IN
a	DT
few	JJ
weeks	NNS
'	POS
experience	NN
,	,
in	IN
exactly	RB
which	WDT
corner	NN
of	IN
the	DT
garden	NN
