The	DT
Age	NN
of	IN
Innocence	NN
by	IN
Edith	NNP
Wharton	NNP
Book	VB
I	PRP
I.	NN
On	IN
a	DT
January	NNP
evening	NN
of	IN
the	DT
early	JJ
seventies	NNS
,	,
Christine	NNP
Nilsson	NNP
was	VBD
singing	NN
in	IN
Faust	NNP
at	IN
the	DT
Academy	NN
of	IN
Music	NNP
in	IN
New	NNP
York	NNP
.	.

Though	IN
there	EX
was	VBD
already	RB
talk	NN
of	IN
the	DT
erection	NN
,	,
in	IN
remote	JJ
metropolitan	JJ
distances	NNS
``	``
above	IN
the	DT
Forties	NNP
,	,
''	''
of	IN
a	DT
new	JJ
Opera	NNP
House	NNP
which	WDT
should	MD
compete	VB
in	IN
costliness	NN
and	CC
splendour	NN
with	IN
those	DT
of	IN
the	DT
great	JJ
European	JJ
capitals	NNS
,	,
the	DT
world	NN
of	IN
fashion	NN
was	VBD
still	RB
content	JJ
to	TO
reassemble	VB
every	DT
winter	NN
in	IN
the	DT
shabby	JJ
red	NN
and	CC
gold	NN
boxes	NNS
of	IN
the	DT
sociable	JJ
old	JJ
Academy	NN
.	.

Conservatives	NNS
cherished	VBD
it	PRP
for	IN
being	VBG
small	JJ
and	CC
inconvenient	JJ
,	,
and	CC
thus	RB
keeping	VBG
out	RP
the	DT
``	``
new	JJ
people	NNS
''	''
whom	WP
New	NNP
York	NNP
was	VBD
beginning	VBG
to	TO
dread	NN
and	CC
yet	RB
be	VB
drawn	VBN
to	TO
;	:
and	CC
the	DT
sentimental	JJ
clung	NN
to	TO
it	PRP
for	IN
its	PRP$
historic	JJ
associations	NNS
,	,
and	CC
the	DT
musical	JJ
for	IN
its	PRP$
excellent	JJ
acoustics	NNS
,	,
always	RB
so	RB
problematic	JJ
a	DT
quality	NN
in	IN
halls	NNS
built	VBN
for	IN
the	DT
hearing	NN
of	IN
music	NN
.	.

It	PRP
was	VBD
Madame	NNP
Nilsson	NNP
's	POS
first	JJ
appearance	NN
that	WDT
winter	NN
,	,
and	CC
what	WP
the	DT
daily	JJ
press	NN
had	VBD
already	RB
learned	VBN
to	TO
describe	VB
as	IN
``	``
an	DT
exceptionally	RB
brilliant	JJ
audience	NN
''	''
had	VBD
gathered	VBN
to	TO
hear	VB
her	PRP
,	,
transported	VBN
through	IN
the	DT
slippery	JJ
,	,
snowy	JJ
streets	NNS
in	IN
private	JJ
broughams	NNS
,	,
in	IN
the	DT
spacious	JJ
family	NN
landau	NN
,	,
or	CC
in	IN
the	DT
humbler	NN
but	CC
more	JJR
convenient	JJ
``	``
Brown	JJ
coupe	NN
.	.
''	''

To	TO
come	VB
to	TO
the	DT
Opera	NNP
in	IN
a	DT
Brown	JJ
coupe	NN
was	VBD
almost	RB
as	IN
honourable	JJ
a	DT
way	NN
of	IN
arriving	VBG
as	RB
in	IN
one	CD
's	POS
own	JJ
carriage	NN
;	:
and	CC
departure	NN
by	IN
the	DT
same	JJ
means	NNS
had	VBD
the	DT
immense	JJ
advantage	NN
of	IN
enabling	VBG
one	CD
-LRB-	-LRB-
with	IN
a	DT
playful	JJ
allusion	NN
to	TO
democratic	JJ
principles	NNS
-RRB-	-RRB-
to	TO
scramble	VB
into	IN
the	DT
first	JJ
Brown	JJ
conveyance	NN
in	IN
the	DT
line	NN
,	,
instead	RB
of	IN
waiting	VBG
till	IN
the	DT
cold-and-gin	JJ
congested	JJ
nose	NN
of	IN
one	CD
's	POS
own	JJ
coachman	NN
gleamed	VBD
under	IN
the	DT
portico	NN
of	IN
the	DT
Academy	NNP
.	.

It	PRP
was	VBD
one	CD
of	IN
the	DT
great	JJ
livery-stableman	NN
's	POS
most	RBS
masterly	JJ
intuitions	NNS
to	TO
have	VB
discovered	VBN
that	IN
Americans	NNPS
want	VBP
to	TO
get	VB
away	RB
from	IN
amusement	NN
even	RB
more	RBR
quickly	RB
than	IN
they	PRP
want	VBP
to	TO
get	VB
to	TO
it	PRP
.	.

When	WRB
Newland	NNP
Archer	NNP
opened	VBD
the	DT
door	NN
at	IN
the	DT
back	NN
of	IN
the	DT
club	NN
box	NN
the	DT
curtain	NN
had	VBD
just	RB
gone	VBN
up	RP
on	IN
the	DT
garden	NN
scene	NN
.	.

There	EX
was	VBD
no	DT
reason	NN
why	WRB
the	DT
young	JJ
man	NN
should	MD
not	RB
have	VB
come	VBN
earlier	RB
,	,
for	IN
he	PRP
had	VBD
dined	VBN
at	IN
seven	CD
,	,
alone	RB
with	IN
his	PRP$
mother	NN
and	CC
sister	NN
,	,
and	CC
had	VBD
lingered	VBN
afterward	RB
over	IN
a	DT
cigar	NN
in	IN
the	DT
Gothic	JJ
library	NN
with	IN
glazed	VBN
black-walnut	JJ
bookcases	NNS
and	CC
finial-topped	JJ
chairs	NNS
which	WDT
was	VBD
the	DT
only	JJ
room	NN
in	IN
the	DT
house	NN
where	WRB
Mrs.	NNP
Archer	NNP
allowed	VBD
smoking	NN
.	.

But	CC
,	,
in	IN
the	DT
first	JJ
place	NN
,	,
New	NNP
York	NNP
was	VBD
a	DT
metropolis	NN
,	,
and	CC
perfectly	RB
aware	JJ
that	IN
in	IN
metropolises	NNS
it	PRP
was	VBD
``	``
not	RB
the	DT
thing	NN
''	''
to	TO
arrive	VB
early	RB
at	IN
the	DT
opera	NN
;	:
and	CC
what	WP
was	VBD
or	CC
was	VBD
not	RB
``	``
the	DT
thing	NN
''	''
played	VBD
a	DT
part	NN
as	IN
important	JJ
in	IN
Newland	NNP
Archer	NNP
's	POS
New	NNP
York	NNP
as	IN
the	DT
inscrutable	JJ
totem	NN
terrors	NNS
that	WDT
had	VBD
ruled	VBN
the	DT
destinies	NNS
of	IN
his	PRP$
forefathers	NNS
thousands	NNS
of	IN
years	NNS
ago	RB
.	.

The	DT
second	JJ
reason	NN
for	IN
his	PRP$
delay	NN
was	VBD
a	DT
personal	JJ
one	CD
.	.

He	PRP
had	VBD
dawdled	VBN
over	IN
his	PRP$
cigar	NN
because	IN
he	PRP
was	VBD
at	IN
heart	NN
a	DT
dilettante	NN
,	,
and	CC
thinking	VBG
over	IN
a	DT
pleasure	NN
to	TO
come	VB
often	RB
gave	VBD
him	PRP
a	DT
subtler	JJ
satisfaction	NN
than	IN
its	PRP$
realisation	NN
.	.

This	DT
was	VBD
especially	RB
the	DT
case	NN
when	WRB
the	DT
pleasure	NN
was	VBD
a	DT
delicate	JJ
one	CD
,	,
as	IN
his	PRP$
pleasures	NNS
mostly	RB
were	VBD
;	:
and	CC
on	IN
this	DT
occasion	NN
the	DT
moment	NN
he	PRP
looked	VBD
forward	RB
to	TO
was	VBD
so	RB
rare	JJ
and	CC
exquisite	JJ
in	IN
quality	NN
that	WDT
--	:
well	RB
,	,
if	IN
he	PRP
had	VBD
timed	VBN
his	PRP$
arrival	NN
in	IN
accord	NN
with	IN
the	DT
prima	NN
donna	NN
's	POS
stage-manager	NN
he	PRP
could	MD
not	RB
have	VB
entered	VBN
the	DT
Academy	NN
at	IN
a	DT
more	RBR
significant	JJ
moment	NN
than	IN
just	RB
as	IN
she	PRP
was	VBD
singing	NN
:	:
``	``
He	PRP
loves	VBZ
me	PRP
--	:
he	PRP
loves	VBZ
me	PRP
not	RB
--	:
HE	PRP
LOVES	VBZ
ME	NN
!	.

--	:
''	''
and	CC
sprinkling	VBG
the	DT
falling	VBG
daisy	NN
petals	NNS
with	IN
notes	NNS
as	IN
clear	JJ
as	IN
dew	NN
.	.

She	PRP
sang	VBD
,	,
of	IN
course	NN
,	,
``	``
M'ama	NN
!	.
''	''

and	CC
not	RB
``	``
he	PRP
loves	VBZ
me	PRP
,	,
''	''
since	IN
an	DT
unalterable	JJ
and	CC
unquestioned	JJ
law	NN
of	IN
the	DT
musical	JJ
world	NN
required	VBD
that	IN
the	DT
German	JJ
text	NN
of	IN
French	JJ
operas	NNS
sung	VBN
by	IN
Swedish	JJ
artists	NNS
should	MD
be	VB
translated	VBN
into	IN
Italian	JJ
for	IN
the	DT
clearer	JJR
understanding	NN
of	IN
English-speaking	JJ
audiences	NNS
.	.

This	DT
seemed	VBD
as	IN
natural	JJ
to	TO
Newland	NNP
Archer	NNP
as	IN
all	PDT
the	DT
other	JJ
conventions	NNS
on	IN
which	WDT
his	PRP$
life	NN
was	VBD
moulded	VBN
:	:
such	JJ
as	IN
the	DT
duty	NN
of	IN
using	VBG
two	CD
silver-backed	JJ
brushes	NNS
with	IN
his	PRP$
monogram	NN
in	IN
blue	JJ
enamel	NN
to	TO
part	VB
his	PRP$
hair	NN
,	,
and	CC
of	IN
never	RB
appearing	VBG
in	IN
society	NN
without	IN
a	DT
flower	NN
-LRB-	-LRB-
preferably	RB
a	DT
gardenia	NN
-RRB-	-RRB-
in	IN
his	PRP$
buttonhole	NN
.	.

``	``
M'ama	NN
...	:
non	JJ
m	NN
`	``
ama	FW
...	:
''	''
the	DT
prima	NN
donna	NN
sang	VBD
,	,
and	CC
``	``
M'ama	NN
!	.
''	''

,	,
with	IN
a	DT
final	JJ
burst	NN
of	IN
love	NN
triumphant	JJ
,	,
as	IN
she	PRP
pressed	VBD
the	DT
dishevelled	JJ
daisy	NN
to	TO
her	PRP$
lips	NNS
and	CC
lifted	VBD
her	PRP$
large	JJ
eyes	NNS
to	TO
the	DT
sophisticated	JJ
countenance	VBP
of	IN
the	DT
little	JJ
brown	JJ
Faust-Capoul	NNP
,	,
who	WP
was	VBD
vainly	RB
trying	VBG
,	,
in	IN
a	DT
tight	JJ
purple	JJ
velvet	NN
doublet	NN
and	CC
plumed	JJ
cap	NN
,	,
to	TO
look	VB
as	IN
pure	JJ
and	CC
true	JJ
as	IN
his	PRP$
artless	JJ
victim	NN
.	.

Newland	NNP
Archer	NNP
,	,
leaning	VBG
against	IN
the	DT
wall	NN
at	IN
the	DT
back	NN
of	IN
the	DT
club	NN
box	NN
,	,
turned	VBD
his	PRP$
eyes	NNS
from	IN
the	DT
stage	NN
and	CC
scanned	VBD
the	DT
opposite	JJ
side	NN
of	IN
the	DT
house	NN
.	.

Directly	RB
facing	VBG
him	PRP
was	VBD
the	DT
box	NN
of	IN
old	JJ
Mrs.	NNP
Manson	NNP
Mingott	NNP
,	,
whose	WP$
monstrous	JJ
obesity	NN
had	VBD
long	RB
since	IN
made	VBN
it	PRP
impossible	JJ
for	IN
her	PRP
to	TO
attend	VB
the	DT
Opera	NNP
,	,
but	CC
who	WP
was	VBD
always	RB
represented	VBN
on	IN
fashionable	JJ
nights	NNS
by	IN
some	DT
of	IN
the	DT
younger	JJR
members	NNS
of	IN
the	DT
family	NN
.	.

On	IN
this	DT
occasion	NN
,	,
the	DT
front	NN
of	IN
the	DT
box	NN
was	VBD
filled	VBN
by	IN
her	PRP$
daughter-in-law	NN
,	,
Mrs.	NNP
Lovell	NNP
Mingott	NNP
,	,
and	CC
her	PRP$
daughter	NN
,	,
Mrs.	NNP
Welland	NNP
;	:
and	CC
slightly	RB
withdrawn	VBN
behind	IN
these	DT
brocaded	JJ
matrons	NNS
sat	VBD
a	DT
young	JJ
girl	NN
in	IN
white	JJ
with	IN
eyes	NNS
ecstatically	RB
fixed	VBN
on	IN
the	DT
stagelovers	NNS
.	.

As	IN
Madame	NNP
Nilsson	NNP
's	POS
``	``
M'ama	NN
!	.
''	''

thrilled	VBN
out	RP
above	IN
the	DT
silent	JJ
house	NN
-LRB-	-LRB-
the	DT
boxes	NNS
always	RB
stopped	VBD
talking	VBG
during	IN
the	DT
Daisy	NNP
Song	NN
-RRB-	-RRB-
a	DT
warm	JJ
pink	NN
mounted	VBD
to	TO
the	DT
girl	NN
's	POS
cheek	NN
,	,
mantled	VBD
her	PRP$
brow	NN
to	TO
the	DT
roots	NNS
of	IN
her	PRP$
fair	JJ
braids	NNS
,	,
and	CC
suffused	VBD
the	DT
young	JJ
slope	NN
of	IN
her	PRP$
breast	NN
to	TO
the	DT
line	NN
where	WRB
it	PRP
met	VBD
a	DT
modest	JJ
tulle	NN
tucker	NN
fastened	VBN
with	IN
a	DT
single	JJ
gardenia	NN
.	.

She	PRP
dropped	VBD
her	PRP$
eyes	NNS
to	TO
the	DT
immense	JJ
bouquet	NN
of	IN
lilies-of-the-valley	NN
on	IN
her	PRP$
knee	NN
,	,
and	CC
Newland	NNP
Archer	NNP
saw	VBD
her	PRP$
white-gloved	JJ
finger-tips	NNS
touch	VBP
the	DT
flowers	NNS
softly	RB
.	.

He	PRP
drew	VBD
a	DT
breath	NN
of	IN
satisfied	JJ
vanity	NN
and	CC
his	PRP$
eyes	NNS
returned	VBD
to	TO
the	DT
stage	NN
.	.

No	DT
expense	NN
had	VBD
been	VBN
spared	VBN
on	IN
the	DT
setting	NN
,	,
which	WDT
was	VBD
acknowledged	VBN
to	TO
be	VB
very	RB
beautiful	JJ
even	RB
by	IN
people	NNS
who	WP
shared	VBD
his	PRP$
acquaintance	NN
with	IN
the	DT
Opera	NNP
houses	NNS
of	IN
Paris	NNP
and	CC
Vienna	NNP
.	.

The	DT
foreground	NN
,	,
to	TO
the	DT
footlights	NNS
,	,
was	VBD
covered	VBN
with	IN
emerald	JJ
green	JJ
cloth	NN
.	.

In	IN
the	DT
middle	JJ
distance	NN
symmetrical	JJ
mounds	NNS
of	IN
woolly	JJ
green	JJ
moss	NN
bounded	VBN
by	IN
croquet	NNP
hoops	NNS
formed	VBD
the	DT
base	NN
of	IN
shrubs	NNS
shaped	VBN
like	IN
orange-trees	NNS
but	CC
studded	VBD
with	IN
large	JJ
pink	NN
and	CC
red	JJ
roses	NNS
.	.

Gigantic	JJ
pansies	NNS
,	,
considerably	RB
larger	JJR
than	IN
the	DT
roses	NNS
,	,
and	CC
closely	RB
resembling	VBG
the	DT
floral	JJ
pen-wipers	NNS
made	VBN
by	IN
female	JJ
parishioners	NNS
for	IN
fashionable	JJ
clergymen	NNS
,	,
sprang	VBD
from	IN
the	DT
moss	NN
beneath	IN
the	DT
rose-trees	NNS
;	:
and	CC
here	RB
and	CC
there	RB
a	DT
daisy	JJ
grafted	VBN
on	IN
a	DT
rose-branch	JJ
flowered	JJ
with	IN
a	DT
luxuriance	NN
prophetic	JJ
of	IN
Mr.	NNP
Luther	NNP
Burbank	NNP
's	POS
far-off	JJ
prodigies	NNS
.	.

In	IN
the	DT
centre	NN
of	IN
this	DT
enchanted	JJ
garden	NN
Madame	NNP
Nilsson	NNP
,	,
in	IN
white	JJ
cashmere	JJ
slashed	VBN
with	IN
pale	JJ
blue	JJ
satin	NN
,	,
a	DT
reticule	NN
dangling	VBG
from	IN
a	DT
blue	JJ
girdle	NN
,	,
and	CC
large	JJ
yellow	JJ
braids	NNS
carefully	RB
disposed	VBN
on	RP
each	DT
side	NN
of	IN
her	PRP$
muslin	NN
chemisette	NN
,	,
listened	VBD
with	IN
downcast	JJ
eyes	NNS
to	TO
M.	NNP
Capoul	NNP
's	POS
impassioned	JJ
wooing	VBG
,	,
and	CC
affected	VBD
a	DT
guileless	JJ
incomprehension	NN
of	IN
his	PRP$
designs	NNS
whenever	WRB
,	,
by	IN
word	NN
or	CC
glance	NN
,	,
he	PRP
persuasively	RB
indicated	VBD
the	DT
ground	NN
floor	NN
window	NN
of	IN
the	DT
neat	JJ
brick	NN
villa	NN
projecting	VBG
obliquely	RB
from	IN
the	DT
right	JJ
wing	NN
.	.

``	``
The	DT
darling	NN
!	.
''	''

thought	VBN
Newland	NNP
Archer	NNP
,	,
his	PRP$
glance	NN
flitting	VBG
back	RB
to	TO
the	DT
young	JJ
girl	NN
with	IN
the	DT
lilies-of-the-valley	NN
.	.

``	``
She	PRP
does	VBZ
n't	RB
even	RB
guess	VB
what	WP
it	PRP
's	VBZ
all	DT
about	RB
.	.
''	''

And	CC
he	PRP
contemplated	VBD
her	PRP$
absorbed	VBN
young	JJ
face	NN
with	IN
a	DT
thrill	NN
of	IN
possessorship	NN
in	IN
which	WDT
pride	NN
in	IN
his	PRP$
own	JJ
masculine	JJ
initiation	NN
was	VBD
mingled	VBN
with	IN
a	DT
tender	NN
reverence	NN
for	IN
her	PRP$
abysmal	JJ
purity	NN
.	.

``	``
We	PRP
'll	MD
read	VB
Faust	NNP
together	RB
...	:
by	IN
the	DT
Italian	JJ
lakes	NNS
...	:
''	''
he	PRP
thought	VBD
,	,
somewhat	RB
hazily	RB
confusing	VBG
the	DT
scene	NN
of	IN
his	PRP$
projected	VBN
honey-moon	NN
with	IN
the	DT
masterpieces	NNS
of	IN
literature	NN
which	WDT
it	PRP
would	MD
be	VB
his	PRP$
manly	JJ
privilege	NN
to	TO
reveal	VB
to	TO
his	PRP$
bride	NN
.	.

It	PRP
was	VBD
only	RB
that	DT
afternoon	NN
that	WDT
May	NNP
Welland	NNP
had	VBD
let	VB
him	PRP
guess	VB
that	IN
she	PRP
``	``
cared	VBD
''	''
-LRB-	-LRB-
New	NNP
York	NNP
's	POS
consecrated	VBN
phrase	NN
of	IN
maiden	JJ
avowal	NN
-RRB-	-RRB-
,	,
and	CC
already	RB
his	PRP$
imagination	NN
,	,
leaping	VBG
ahead	RB
of	IN
the	DT
engagement	NN
ring	NN
,	,
the	DT
betrothal	NN
kiss	NN
and	CC
the	DT
march	NN
from	IN
Lohengrin	NNP
,	,
pictured	VBD
her	PRP$
at	IN
his	PRP$
side	NN
in	IN
some	DT
scene	NN
of	IN
old	JJ
European	JJ
witchery	NN
.	.

He	PRP
did	VBD
not	RB
in	IN
the	DT
least	JJS
wish	NN
the	DT
future	JJ
Mrs.	NNP
Newland	NNP
Archer	NNP
to	TO
be	VB
a	DT
simpleton	NN
.	.

He	PRP
meant	VBD
her	PRP$
-LRB-	-LRB-
thanks	NNS
to	TO
his	PRP$
enlightening	VBG
companionship	NN
-RRB-	-RRB-
to	TO
develop	VB
a	DT
social	JJ
tact	NN
and	CC
readiness	NN
of	IN
wit	NN
enabling	VBG
her	PRP
to	TO
hold	VB
her	PRP$
own	JJ
with	IN
the	DT
most	RBS
popular	JJ
married	JJ
women	NNS
of	IN
the	DT
``	``
younger	JJR
set	NN
,	,
''	''
in	IN
which	WDT
it	PRP
was	VBD
the	DT
recognised	VBN
custom	NN
to	TO
attract	VB
masculine	JJ
homage	NN
while	IN
playfully	RB
discouraging	VBG
it	PRP
.	.

If	IN
he	PRP
had	VBD
probed	VBN
to	TO
the	DT
bottom	NN
of	IN
his	PRP$
vanity	NN
-LRB-	-LRB-
as	IN
he	PRP
sometimes	RB
nearly	RB
did	VBD
-RRB-	-RRB-
he	PRP
would	MD
have	VB
found	VBN
there	RB
the	DT
wish	NN
that	IN
his	PRP$
wife	NN
should	MD
be	VB
as	IN
worldly-wise	JJ
and	CC
as	IN
eager	JJ
to	TO
please	VB
as	IN
the	DT
married	JJ
lady	NN
whose	WP$
charms	NNS
had	VBD
held	VBN
his	PRP$
fancy	NN
through	IN
two	CD
mildly	RB
agitated	VBN
years	NNS
;	:
without	IN
,	,
of	IN
course	NN
,	,
any	DT
hint	NN
of	IN
the	DT
frailty	NN
which	WDT
had	VBD
so	RB
nearly	RB
marred	VBN
that	IN
unhappy	JJ
being	VBG
's	POS
life	NN
,	,
and	CC
had	VBD
disarranged	VBN
his	PRP$
own	JJ
plans	NNS
for	IN
a	DT
whole	JJ
winter	NN
.	.

How	WRB
this	DT
miracle	NN
of	IN
fire	NN
and	CC
ice	NN
was	VBD
to	TO
be	VB
