THE	DT
CALL	NN
OF	IN
THE	DT
WILD	JJ
by	IN
Jack	NNP
London	NNP
Chapter	NNP
I.	NNP
Into	NNP
the	DT
Primitive	JJ
``	``
Old	JJ
longings	NNS
nomadic	JJ
leap	NN
,	,
Chafing	VBG
at	IN
custom	NN
's	POS
chain	NN
;	:
Again	RB
from	IN
its	PRP$
brumal	JJ
sleep	NN
Wakens	VBZ
the	DT
ferine	JJ
strain	NN
.	.
''	''

Buck	NNP
did	VBD
not	RB
read	VB
the	DT
newspapers	NNS
,	,
or	CC
he	PRP
would	MD
have	VB
known	VBN
that	IN
trouble	NN
was	VBD
brewing	NN
,	,
not	RB
alone	RB
for	IN
himself	PRP
,	,
but	CC
for	IN
every	DT
tide-water	NN
dog	NN
,	,
strong	JJ
of	IN
muscle	NN
and	CC
with	IN
warm	JJ
,	,
long	JJ
hair	NN
,	,
from	IN
Puget	NNP
Sound	NNP
to	TO
San	NNP
Diego	NNP
.	.

Because	IN
men	NNS
,	,
groping	VBG
in	IN
the	DT
Arctic	NNP
darkness	NN
,	,
had	VBD
found	VBN
a	DT
yellow	JJ
metal	NN
,	,
and	CC
because	IN
steamship	NN
and	CC
transportation	NN
companies	NNS
were	VBD
booming	VBG
the	DT
find	VB
,	,
thousands	NNS
of	IN
men	NNS
were	VBD
rushing	VBG
into	IN
the	DT
Northland	NNP
.	.

These	DT
men	NNS
wanted	VBD
dogs	NNS
,	,
and	CC
the	DT
dogs	NNS
they	PRP
wanted	VBD
were	VBD
heavy	JJ
dogs	NNS
,	,
with	IN
strong	JJ
muscles	NNS
by	IN
which	WDT
to	TO
toil	VB
,	,
and	CC
furry	JJ
coats	NNS
to	TO
protect	VB
them	PRP
from	IN
the	DT
frost	NN
.	.

Buck	NNP
lived	VBD
at	IN
a	DT
big	JJ
house	NN
in	IN
the	DT
sun-kissed	JJ
Santa	NNP
Clara	NNP
Valley	NNP
.	.

Judge	NNP
Miller	NNP
's	POS
place	NN
,	,
it	PRP
was	VBD
called	VBN
.	.

It	PRP
stood	VBD
back	RB
from	IN
the	DT
road	NN
,	,
half	NN
hidden	VBN
among	IN
the	DT
trees	NNS
,	,
through	IN
which	WDT
glimpses	NNS
could	MD
be	VB
caught	VBN
of	IN
the	DT
wide	JJ
cool	JJ
veranda	NN
that	WDT
ran	VBD
around	IN
its	PRP$
four	CD
sides	NNS
.	.

The	DT
house	NN
was	VBD
approached	VBN
by	IN
gravelled	JJ
driveways	NNS
which	WDT
wound	VBP
about	IN
through	IN
wide-spreading	JJ
lawns	NNS
and	CC
under	IN
the	DT
interlacing	VBG
boughs	NNS
of	IN
tall	JJ
poplars	NNS
.	.

At	IN
the	DT
rear	JJ
things	NNS
were	VBD
on	IN
even	RB
a	DT
more	RBR
spacious	JJ
scale	NN
than	IN
at	IN
the	DT
front	NN
.	.

There	EX
were	VBD
great	JJ
stables	NNS
,	,
where	WRB
a	DT
dozen	NN
grooms	NNS
and	CC
boys	NNS
held	VBD
forth	RB
,	,
rows	NNS
of	IN
vine-clad	JJ
servants	NNS
'	POS
cottages	NNS
,	,
an	DT
endless	JJ
and	CC
orderly	JJ
array	NN
of	IN
outhouses	NNS
,	,
long	JJ
grape	NN
arbors	NNS
,	,
green	JJ
pastures	NNS
,	,
orchards	NNS
,	,
and	CC
berry	NN
patches	NNS
.	.

Then	RB
there	EX
was	VBD
the	DT
pumping	VBG
plant	NN
for	IN
the	DT
artesian	JJ
well	RB
,	,
and	CC
the	DT
big	JJ
cement	NN
tank	NN
where	WRB
Judge	NNP
Miller	NNP
's	POS
boys	NNS
took	VBD
their	PRP$
morning	NN
plunge	NN
and	CC
kept	VBD
cool	JJ
in	IN
the	DT
hot	JJ
afternoon	NN
.	.

And	CC
over	IN
this	DT
great	JJ
demesne	NN
Buck	NNP
ruled	VBD
.	.

Here	RB
he	PRP
was	VBD
born	VBN
,	,
and	CC
here	RB
he	PRP
had	VBD
lived	VBN
the	DT
four	CD
years	NNS
of	IN
his	PRP$
life	NN
.	.

It	PRP
was	VBD
true	JJ
,	,
there	EX
were	VBD
other	JJ
dogs	NNS
,	,
There	EX
could	MD
not	RB
but	CC
be	VB
other	JJ
dogs	NNS
on	IN
so	RB
vast	JJ
a	DT
place	NN
,	,
but	CC
they	PRP
did	VBD
not	RB
count	NN
